,parent_event_id,main_event,sub_events,Event_ID_decimal,Event_Type,Main_Event,Source,Event_Name,UUID,GID(s),level,Location,Hazard,Start_Year,Start_Month,Start_Day,End_Year,End_Month,End_Day,Injured_Min,Injured_Max,Deaths_Min,Deaths_Max,Displaced_Min,Displaced_Max,Homelessness_Min,Homelessness_Max,Affected_Min,Affected_Max,Buildings_Damaged_Min,Buildings_Damaged_Max,Insured_Damage_Min,Insured_Damage_Max,Insured_Damage_Unit,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_Year,Damage_Min,Damage_Max,Damage_Unit,Damage_Inflation_Adjusted,Damage_Inflation_Adjusted_Year
2304,653,,[],653.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Australian heat wave,23toSaQ,['AUS'],main,['Australia'],['Heatwave'],2017,2,NULL,2017,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2306,654,,[],654.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Pakistan heat wave,T5vKDV5,['PAK'],main,['Pakistan'],['Heatwave'],2017,4,NULL,2017,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2307,655,,[],655.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in Iran,XmeKzeg,['IRN'],main,['Iran'],['Heatwave'],2017,6,NULL,2017,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2309,656,,[],656.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in the UK,ypLgJPy,['GBR'],main,['the United Kingdom'],['Heatwave'],2017,6,21,2017,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2311,657,,[],657.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Greece heat wave,43GQqkh,['GRC'],main,['Greece'],['Heatwave'],2017,6,29,2017,6,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2312,658,,[],658.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in Eastern US and Canada,2cgYoH8,"['USA,CAN,G-ENA,AR6-5']",main,"['the United States', 'Canada']",['Heatwave'],2017,9,NULL,2017,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2314,659,,[],659.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 Heat wave in Pakistan and India,RAqMRYU,"['PAK,IND']",main,"['Pakistan', 'India']",['Heatwave'],2018,5,NULL,2018,5,28,NULL,NULL,65,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2315,660,,[],660.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 British Isles heat wave,2u8VwAm,"['GBR,IRL']",main,"['the United Kingdom', 'Ireland']",['Heatwave'],2018,4,NULL,2018,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2316,661,,[],661.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,vtzUuWb,"['MEX,CAN,USA']",main,['Mexico'],['Heatwave'],2018,5,NULL,2018,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2321,662,,[],662.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,KcoECff,[''],main,['Canada'],['Heatwave'],2018,7,NULL,2018,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2322,663,,[],663.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,fywDUY6,[''],main,['the United States'],['Heatwave'],2018,7,NULL,2018,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2323,664,,[],664.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 Japan heat wave,8TpKXbY,['JPN'],main,['Japan'],['Heatwave'],2018,7,NULL,2018,7,NULL,22001,23001,80,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2324,665,,[],665.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 European drought and heat waves,oBLhdWP,"['SWE,GRC']",main,"['Sweden', 'Greece']",['Heatwave'],2018,NULL,NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2325,666,,[],666.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Australian heat wave,74kSHu5,['AUS'],main,['Australia'],['Heatwave'],2019,12,25,2019,NULL,NULL,NULL,NULL,45659,45659,NULL,NULL,NULL,NULL,25000,25000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2329,667,,[],667.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Southeastern USA heat wave,LW6PwVi,['USA'],main,['the United States'],['Heatwave'],2019,5,NULL,2019,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2330,668,,[],668.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Heat wave in Japan,jJ9Lanj,['JPN'],main,['Japan'],['Heatwave'],2019,5,NULL,2019,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2332,669,,[],669.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Indo-Pakistani heat wave,vLGyWaN,"['PAK,IND']",main,"['Pakistan', 'India']",['Heatwave'],2019,NULL,NULL,2019,NULL,NULL,NULL,NULL,24,108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2334,670,,[],670.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 European heat wave,5AExKfZ,"['FRA,DEU,GBR']",main,"['France', 'Germany', 'the United Kingdom']",['Heatwave'],2019,6,25,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2335,671,,[],671.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Second European heat wave,DFhUVzj,"['NLD,BEL,LUX,DEU,GBR']",main,"['the Netherlands', 'Belgium', 'Luxembourg', 'Germany', 'the United Kingdom']",['Heatwave'],2019,7,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2336,672,,[],672.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Third European heat wave,G5SxgEb,"['NLD,BEL']",main,['the Netherlands'],['Heatwave'],2019,8,27,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2338,673,,[],673.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 European heat wave,87X3jfN,[''],main,['Belgium'],['Heatwave'],2019,8,27,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2339,674,,[],674.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Heat wave in Eastern US,GpaUQNr,['USA'],main,['the United States'],['Heatwave'],2019,NULL,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2340,675,,[],675.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019-20 Heat wave in Australia,Vp9J9fH,['AUS'],main,['Australia'],['Heatwave'],2019,12,NULL,2019,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2342,676,,[],676.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020,r6FBzmz,[''],main,['Australia'],['Heatwave'],2020,1,4,2020,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2344,677,,[],677.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Heat waves in Northern New England and Eastern Canada,5gziKpG,"['USA,CAN']",main,['Canada'],['Heatwave'],2020,5,NULL,2020,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2348,678,,[],678.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Siberia heat wave,o6gCEoz,"['RUS,AR6-29,AR6-30']",main,['Siberia'],['Heatwave'],2020,6,20,2020,6,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2349,679,,[],679.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 United Kingdom heat wave,TTHg5q8,['GBR'],main,['the United Kingdom'],['Heatwave'],2020,6,31,2020,6,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2353,680,,[],680.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Western United States heat wave,x28pNw3,['USA'],main,['the United States'],['Heatwave'],2020,8,NULL,2020,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2356,681,,[],681.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Heat wave in Japan,kyBpGsn,['JPN'],main,['Japan'],['Heatwave'],2020,8,NULL,2020,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2359,682,,[],682.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Winter heat wave in Europe,D9NYCE6,"['DEU.3.1.1.1_1,FRA.8.3_1,POL.7.36.1_1,GBR.1.36.23_1']",main,"['Germany', 'France', 'Poland', 'England']",['Heatwave'],2021,2,NULL,2021,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2361,683,,[],683.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Winter heat in Asia,fvGmxMV,['CHN.2.1.1_1'],main,['China'],['Heatwave'],2021,2,21,2021,2,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2363,684,,[],684.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Russia heatwave,7q9cQX8,"['RUS,AR6-29,AR6-30']",main,[''],['Heatwave'],2021,5,20,2021,5,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2364,685,,[],685.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2021,JPGmGdy,[''],main,['Siberia'],['Heatwave'],2021,6,20,2021,6,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2365,686,,[],686.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Canadian heat wave,h96GzDR,['CAN'],main,['Canada'],['Heatwave'],2021,6,3,2021,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2367,687,,[],687.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Southwestern US heat wave,2UqmeLg,['USA'],main,['the United States'],['Heatwave'],2021,6,NULL,2021,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2369,688,,[],688.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Western North America heat wave,e6pv7Ls,"['USA,CAN']",main,"['the United States', 'Canada']",['Heatwave'],2021,6,NULL,2021,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2371,689,,[],689.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Heat wave in Finland,i5TH4m4,['FIN.4.2.2.5_1'],main,['Finland'],['Heatwave'],2021,6,18,2021,7,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2373,690,,[],690.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Mediterranean heat wave,sSWA2Z7,"['TUR,GRC,ITA']",main,"['Turkey', 'Greece', 'Italy']",['Heatwave'],2021,7,NULL,2021,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2375,691,,[],691.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Heat wave in the Middle East,BMoRfRZ,"['IRQ,IRN,LBN']",main,"['Iraq', 'Iran', 'Lebanon']",['Heatwave'],2021,7,NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2376,692,,[],692.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2022 South American heat wave,oQQvByS,"['ARG,BRA,PRY,URY']",main,"['Argentina', 'Brazil', 'Paraguay', 'Uruguay']",['Heatwave'],2022,1,NULL,2022,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2377,693,,[],693.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2022 Heat wave in California,2AWM7fC,['USA.5_1'],main,['the United States'],['Heatwave'],2022,2,NULL,2022,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2379,694,,[],694.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2022 India heat wave,paCbJmY,['IND'],main,['India'],['Heatwave'],2022,3,NULL,2022,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2380,695,,[],695.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2022 Heat wave in the US,E4bpRSy,['USA'],main,['the United States'],['Heatwave'],2022,4,NULL,2022,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2384,696,,[],696.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2022 Second heat wave in the US,dTjaJva,['USA'],main,['the United States'],['Heatwave'],2022,6,NULL,2022,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2387,697,,[],697.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2022 Heat wave in Japan,Y9TKwnV,['JPN'],main,['Japan'],['Heatwave'],2022,6,NULL,2022,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2388,698,,[],698.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2022 European heat waves,MHvo4ai,"['ESP,GBR,PRT,IRL']",main,"['Spain', 'the United Kingdom', 'Portugal', 'Ireland', '']",['Heatwave'],2022,NULL,NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2392,699,,[],699.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2022 Heat waves in China,cBQSw86,['CHN'],main,['China'],['Heatwave'],2022,NULL,NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2393,700,,[],700.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2023 Heat waves in South Asia,fRQtT8n,"['CHN,LAO,THA,IND,VNM']",main,"['Laos', 'Thailand', 'India', 'Vietnam']",['Heatwave'],2023,4,NULL,2023,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2396,701,,[],701.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2023 Pacific Northwest heat wave,ZpRfDaM,"['North America,AR6-47']",main,[''],['Heatwave'],2023,5,NULL,2023,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2397,702,,[],702.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,Summer 2023 European heat wave,hr24sxK,"['GRC,ITA,ESP']",main,"['Greece', 'Italy', 'Spain']",['Heatwave'],2023,6,10,2023,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2398,703,,[],703.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,September 2023 European heatwave,azve6Sr,"['GBR,FRA,IRL']",main,"['the United Kingdom', 'France', 'Ireland']",['Heatwave'],2023,9,NULL,2023,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2402,704,,[],704.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,"2024 Heat waves in Mexico, US, and Central America",pJh25SJ,"['MEX,USA,AR6-6,AR6-7']",main,['Mexico'],['Heatwave'],2024,3,NULL,2024,3,NULL,951,961,49-50,49-50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2404,706,,[],706.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 Southeast Asia heat wave,M4WDQUF,['AR6-38'],main,[''],['Heatwave'],2024,4,NULL,2024,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2405,707,,[],707.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 Indian heat wave,BJ2mKJe,"['IND,PAK']",main,"['India', 'Pakistan']",['Heatwave'],2024,5,NULL,2024,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2407,708,,[],708.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 European heatwaves,DuTU7gs,"['GRC,TUR']",main,['Greece'],['Heatwave'],2024,6,NULL,2024,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2408,709,,[],709.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 Heat wave in Saudi Arabia & Kuwait,78U49Xm,"['SAU,KWT']",main,['Saudi Arabia'],['Heatwave'],2024,6,NULL,2024,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2410,710,,[],710.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024,7NpoLV7,[''],main,['Kuwait'],['Heatwave'],2024,6,NULL,2024,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2411,711,,[],711.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 Pakistan heat wave,ujPVsXh,['PAK'],main,['Pakistan'],['Heatwave'],2024,6,NULL,2024,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2412,712,,[],712.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 France and England heat wave,BeZuEqg,"['FRA,GBR.1_1']",main,"['France', 'England']",['Heatwave'],2024,NULL,NULL,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2414,713,,[],713.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 Japan heatwaves,XJ3PXhU,['JPN'],main,['Japan'],['Heatwave'],2024,7,NULL,2024,7,NULL,NULL,NULL,59,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2415,714,,[],714.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2025 Australian heat wave,NVnPRf7,['AUS'],main,['Australia'],['Heatwave'],2025,1,NULL,2025,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2417,715,,[],715.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,1995–96 South-West Indian Ocean cyclone season,tnLVueH,['AR6-56'],main,[''],"['Wind', 'Flood']",1995,11,19,1996,5,4,NULL,NULL,109,109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2418,716,,[],716.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,Intense Tropical Cyclone Daryl–Agnielle,JqP6PV3,"['IDN,AUS']",main,['Indonesia'],"['Wind', 'Flood']",1995,11,19,1995,11,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2420,717,,[],717.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,Intense Tropical Cyclone Bonita,HmmxJSF,"['IOT,MDG,MOZ,ZWE,ZMB']",main,['Madagascar'],"['Wind', 'Flood']",1996,1,9,1996,1,15,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2423,718,,[],718.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,Intense Tropical Cyclone Bonita,PHPGA5Y,[''],main,['Mozambique'],"['Wind', 'Flood']",1996,1,13,1996,1,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
