,parent_event_id,main_event,sub_events,UUID,Event_ID_decimal,Event_Type,Main_Event,Hazard,Source,Event_Name,Location,GID(s),Start_Year,Start_Month,Start_Day,End_Year,End_Month,End_Day,Injured_Min,Injured_Max,Deaths_Min,Deaths_Max,Displaced_Min,Displaced_Max,Homelessness_Min,Homelessness_Max,Affected_Min,Affected_Max,Buildings_Damaged_Min,Buildings_Damaged_Max,Insured_Damage_Min,Insured_Damage_Max,Insured_Damage_Unit,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_Year,Damage_Min,Damage_Max,Damage_Units,Damage_Inflation_Adjusted,Damage_Inflation_Adjusted_Year
354,79,tkZrJzw,[],ZeM6gKa,79.13,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Djibouti city&Djibouti'],['DJI.3.1_2'],2020,4,21,2020,4,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100000,120000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
355,79,tkZrJzw,[],F5VwghC,79.14,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Gamo zone&Ethiopia'],['ETH.10.10_1'],2020,4,11,2020,4,18,NULL,NULL,8,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
356,79,tkZrJzw,[],9Ns4e2T,79.15,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Dire Dawa&Ethiopia'],['ETH.5.1_1'],2020,4,24,2020,4,24,NULL,NULL,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
357,79,tkZrJzw,[],cZ6fYvY,79.16,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,"['Western Region&Uganda', 'Northern Region&Uganda']",['UGA'],2020,5,1,2020,5,NULL,NULL,NULL,4,4,4000,6000,NULL,NULL,2000,9000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
358,79,tkZrJzw,[],Qv7oEzm,79.17,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Rubanda District&Uganda'],['UGA.12.3_1'],2020,5,2,2020,5,2,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,31,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
359,79,tkZrJzw,[],Zf6FjH3,79.18,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Kabale District&Uganda'],['UGA.12_1'],2020,5,1,2020,5,1,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
360,79,tkZrJzw,[],7zQcuNV,79.19,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Nakapiripirit&Uganda'],['UGA.45_1'],2020,5,2,2020,5,2,NULL,NULL,NULL,NULL,2000,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
361,79,tkZrJzw,[],qRgs3jC,79.20,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Uganda'],['UGA'],2020,5,21,2020,5,21,NULL,NULL,8,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
362,79,tkZrJzw,[],CQYoFpC,79.21,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['South Kivu Province&Democratic Republic of the Congo'],['COD.22_1'],2020,4,16,2020,4,17,200,200,44,44,NULL,NULL,64000,64000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
363,79,tkZrJzw,[],AMbqQnS,79.22,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Arumeru District&Arusha Region&Tanzania'],"['TZA.1.2_1,TZA.1.7_1']",2020,4,NULL,2020,4,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,200,900,50,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
364,79,tkZrJzw,[],Hfrky75,79.23,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Gicumbi district&Northern Province&Rwanda'],['RWA.1.3_1'],2020,4,NULL,2020,4,NULL,NULL,NULL,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
365,79,tkZrJzw,[],u6RpDvg,79.24,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,"['West Pokot&Kenya', 'Elgeyo-Marakwet&Kenya']","['KEN.47_1,KEN.5_1']",2020,4,NULL,2020,4,NULL,NULL,NULL,19,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
366,79,tkZrJzw,[],iUptneU,79.25,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Somalia'],['SOM'],2020,4,20,2020,5,NULL,NULL,NULL,21,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
367,79,tkZrJzw,[],5fYSfSG,79.26,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Djibouti'],['DJI'],2020,3,NULL,2020,5,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
368,79,tkZrJzw,[],B9baLwi,79.27,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Ethiopia'],['ETH'],2020,3,NULL,2020,5,NULL,NULL,NULL,34,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
369,79,tkZrJzw,[],qpahK5u,79.28,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Ale Special Woreda&SNNP&Ethiopia'],['ETH.10.2_1'],2020,3,NULL,2020,5,NULL,NULL,NULL,7,12,10,30,NULL,NULL,NULL,NULL,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
370,79,tkZrJzw,[],MNHa3FA,79.29,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Gamo zone&Ethiopia'],['ETH.10.10_1'],2020,5,29,2020,5,29,NULL,NULL,10,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
371,79,tkZrJzw,[],zDTsj23,79.30,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Uganda'],['UGA'],2020,3,NULL,2020,5,NULL,NULL,NULL,11,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
372,79,tkZrJzw,[],eMK2mB8,79.31,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Mayuge District&Uganda'],['UGA.37_1'],2020,3,NULL,2020,5,NULL,NULL,NULL,NULL,NULL,3801,3901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
373,79,tkZrJzw,[],bmJABZq,79.32,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,"['Arusha Region&Tanzania', 'Kilimanjaro&Tanzania']","['TZA.1_1,TZA.9_1']",2020,4,NULL,2020,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000,9000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
374,79,tkZrJzw,[],6Xr4Sdv,79.33,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Moshi District&Kilimanjaro Region&Tanzania'],"['TZA.9.2_1,TZA.9.3_1']",2020,4,NULL,2020,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13505,14005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
375,79,tkZrJzw,[],EX4iPmr,79.34,Single,Flood,[''],https://en.wikipedia.org/wiki/2020_East_Africa_floods,2020 East Africa floods   ,['Hai District&Kilimanjaro Region&Tanzania'],['TZA.9.1_1'],2020,4,NULL,2020,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,540,NULL,NULL,24,108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
376,80,,"['DWycZ75', 'FfeK4Cn']",ECYektp,80.00,Single,Tropical Storm/Cyclone,"['Wind', 'Flood']",https://en.wikipedia.org/wiki/Typhoon_Xangsane_(2000),Typhoon Xangsane (2000)   ,"['Caroline Islands', 'Philippines', 'Taiwan', 'Japan']","['FSM,PLW,PHL,TWN,JPN']",2000,10,24,2000,11,2,NULL,NULL,187,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,527000000,527000000,USD,No,NULL
377,80,ECYektp,[],DWycZ75,80.01,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Xangsane_(2000),Typhoon Xangsane (2000)   ,['Tayabas&Quezon&the Philippines'],['PHL.16.18_1'],2000,10,27,2000,10,29,NULL,NULL,40,40,NULL,NULL,NULL,NULL,NULL,NULL,100000,100000,NULL,NULL,NULL,NULL,NULL,27450000,27450000,USD,No,NULL
378,80,ECYektp,[],FfeK4Cn,80.02,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Xangsane_(2000),Typhoon Xangsane (2000)   ,['Taiwan'],['TWN'],2000,10,30,2000,11,1,65,65,64,64,NULL,NULL,NULL,NULL,25,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500000000,500000000,USD,No,NULL
379,81,,[],UUbRbAF,81.00,Single,Flood,['Flood'],https://en.wikipedia.org/wiki/2019_Pune_flood,2019 Pune flood   ,['Pune&India'],['IND.20.26_1'],2019,9,25,2019,9,28,NULL,NULL,21,22,28001,29001,NULL,NULL,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
380,82,,"['2XLihsz', 'svXmH79', 'iku7ZiQ', 'q8ZPED3', '9x6bpkn', 'jP4cayz', 'ipV2ghD', 'aa34SDY', 'NzqTwvH', 'k9aKu3s', 'nnRb3FR', 'bwcZNn2', 'Gt8xfAo', 'RQ2Zvpm', 'AuQEGuZ', 'vE4o6in']",dhomE6W,82.00,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,"['Venezuela', 'Central America', 'Mexico', 'Jamaica']","['VEN,AR6-6,AR6-7,MEX,JAM']",2010,9,23,2010,9,28,NULL,NULL,126,126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,171000000,171000000,USD,No,NULL
381,82,dhomE6W,[],2XLihsz,82.01,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Caracas&Venezuela'],['VEN.11_1'],2010,9,23,2010,9,23,NULL,NULL,7,8,NULL,NULL,10,30,NULL,NULL,2,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
382,82,dhomE6W,[],svXmH79,82.02,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Sucre&Venezuela'],['VEN.20_1'],2010,9,23,2010,9,23,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
383,82,dhomE6W,[],iku7ZiQ,82.03,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Nicaragua'],['NIC'],2010,9,24,2010,9,24,NULL,NULL,66,67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
384,82,dhomE6W,[],q8ZPED3,82.04,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['El Salvador'],['SLV'],2010,9,24,2010,9,28,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
385,82,dhomE6W,[],9x6bpkn,82.05,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Honduras'],['HND'],2010,9,24,2010,9,24,NULL,NULL,4,4,NULL,NULL,NULL,NULL,2015,9015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
386,82,dhomE6W,[],jP4cayz,82.06,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Guatemala'],['GTM'],2010,9,25,2010,9,25,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
387,82,dhomE6W,[],ipV2ghD,82.07,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Nicaragua'],['NIC'],2010,9,24,2010,9,24,NULL,NULL,66,66,6100,6300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,206000000,208000000,NIO,No,NULL
388,82,dhomE6W,[],aa34SDY,82.08,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Mexico'],['MEX'],2010,9,26,2010,9,28,NULL,NULL,32,33,2000,9000,NULL,NULL,NULL,NULL,200,400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
389,82,dhomE6W,[],NzqTwvH,82.09,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Oaxaca&Mexico'],['MEX.20_1'],2010,9,26,2010,9,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000000000,3000000000,MXN,No,NULL
390,82,dhomE6W,[],k9aKu3s,82.10,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Venezuela'],['VEN'],2010,9,23,2010,9,28,NULL,NULL,8,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
391,82,dhomE6W,[],nnRb3FR,82.11,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,"['Central America', 'Mexico']","['AR6-6,AR6-7,MEX']",2010,9,26,2010,9,28,NULL,NULL,100,200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,82,dhomE6W,[],bwcZNn2,82.12,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Central America'],"['AR6-6,AR6-7']",2010,9,26,2010,9,28,NULL,NULL,69,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
393,82,dhomE6W,[],Gt8xfAo,82.13,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Belize'],['BLZ'],2010,9,26,2010,9,28,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
394,82,dhomE6W,[],RQ2Zvpm,82.14,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Gracias a Dios&Honduras'],['HND.9_1'],2010,9,26,2010,9,28,NULL,NULL,NULL,NULL,300,400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
395,82,dhomE6W,[],AuQEGuZ,82.15,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Olanchito&Honduras'],['HND.18.6_1'],2010,9,24,2010,9,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,10,3,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
396,82,dhomE6W,[],vE4o6in,82.16,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Matthew_(2010),Tropical Storm Matthew (2010)   ,['Santa María Tlahuitoltepec&Mexico'],['MEX.20.440_2'],2010,9,26,2010,9,28,NULL,NULL,5,6,NULL,NULL,NULL,NULL,600,1000,301,401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
397,83,,"['NyTigYC', 'xjdNutf', '2B6MnsX', 'ZjKVm22', '4rou2eB', 'xRHVY42', 'MkLSS9h', 'kxxg9hm']",JNT4bpD,83.00,Single,Tropical Storm/Cyclone,"['Wind', 'Flood']",https://en.wikipedia.org/wiki/Typhoon_Dot_(1985),Typhoon Dot (1985)   ,"['Philippines', 'Hainan&China', 'Vietnam']","['PHL,CHN.9_1,VNM']",1985,10,13,1985,10,22,NULL,NULL,90,90,NULL,NULL,NULL,NULL,1000000,1000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104900000,105000000,USD,No,NULL
398,83,JNT4bpD,[],NyTigYC,83.01,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Dot_(1985),Typhoon Dot (1985)   ,['Philippines'],['PHL'],1985,10,17,1985,10,18,24,24,88,88,125000,125000,35000,35000,1000001,2000001,253383,253383,NULL,NULL,NULL,NULL,NULL,104900000,104900000,USD,No,NULL
399,83,JNT4bpD,[],xjdNutf,83.02,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Dot_(1985),Typhoon Dot (1985)   ,['Nueva Ecija&Philippines'],['PHL.55_1'],1985,10,17,1985,10,18,NULL,NULL,3,3,NULL,NULL,NULL,NULL,16,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5300000,5300000,USD,No,NULL
400,83,JNT4bpD,[],2B6MnsX,83.03,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Dot_(1985),Typhoon Dot (1985)   ,['Cabanatuan&Philippines'],['PHL.55.3_1'],1985,10,17,1985,10,18,NULL,NULL,7,7,NULL,NULL,NULL,NULL,NULL,NULL,24500,24500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401,83,JNT4bpD,[],ZjKVm22,83.04,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Dot_(1985),Typhoon Dot (1985)   ,['Manila&Philippines'],['PHL.47.6_1'],1985,10,17,1985,10,18,NULL,NULL,NULL,NULL,29000,29000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
402,83,JNT4bpD,[],4rou2eB,83.05,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Dot_(1985),Typhoon Dot (1985)   ,"['Pampanga&Philippines', 'Tarlac&Philippines', 'Nueva Ecija&Philippines']","['PHL.60_1,PHL.76_1,PHL.55_1']",1985,10,17,1985,10,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69000,69000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403,83,JNT4bpD,[],xRHVY42,83.06,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Dot_(1985),Typhoon Dot (1985)   ,['Hainan&China'],['CHN.9_1'],1985,10,20,1985,10,20,34,34,2,2,NULL,NULL,NULL,NULL,NULL,NULL,52301,53301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
404,83,JNT4bpD,[],MkLSS9h,83.07,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Dot_(1985),Typhoon Dot (1985)   ,['Davao Del Sur&Philippines'],['PHL.28_1'],1985,10,17,1985,10,18,NULL,NULL,10,10,NULL,NULL,10,30,NULL,NULL,2,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
405,83,JNT4bpD,[],kxxg9hm,83.08,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Dot_(1985),Typhoon Dot (1985)   ,['Legazpi&Philippines'],['PHL.5.7_1'],1985,10,17,1985,10,18,NULL,NULL,1,1,825,825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
406,84,,"['AQPrX7Q', 'vm2MrMy', 'JBKFWDn']",kNPbfbr,84.00,Single,Tropical Storm/Cyclone,"['Wind', 'Flood', 'Lighting']",https://en.wikipedia.org/wiki/Typhoon_Phanfone_(2014),Typhoon Phanfone (2014)   ,"['Mariana Islands', 'Japan', 'Alaska&the United States']","['MNP,JPN,USA.2_1']",2014,9,28,2014,10,12,NULL,NULL,11,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100000000,100000000,USD,No,NULL
407,84,kNPbfbr,[],AQPrX7Q,84.01,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Phanfone_(2014),Typhoon Phanfone (2014)   ,['Japan'],['JPN'],2014,10,4,2014,10,7,2,6,11,11,NULL,NULL,NULL,NULL,2,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10500000000,10500000000,JPY,No,NULL
408,84,kNPbfbr,[],vm2MrMy,84.02,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Phanfone_(2014),Typhoon Phanfone (2014)   ,['Kadena Air Base&Kadena&Okinawa Prefecture&Japan'],['JPN.32.12_1'],2014,10,4,2014,10,7,10,10,1,1,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
409,84,kNPbfbr,[],JBKFWDn,84.03,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Phanfone_(2014),Typhoon Phanfone (2014)   ,['Shizuoka Prefecture&Japan'],['JPN.38_1'],2014,10,6,2014,10,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1447,1447,NULL,NULL,NULL,NULL,NULL,3210000000,3210000000,JPY,No,NULL
410,85,,"['a5wby87', 'H83yqSF', '6BJBbnt', 'zHfVL9M', 'nsyqRiv', 'CQoALEe', '3jhjiLQ', '4uZACF9', 'DQVt5QQ', 'sgr6E6x']",2saQWsB,85.00,Single,Tropical Storm/Cyclone,"['Wind', 'Flood']",https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,"['Lesser Antilles', 'Puerto Rico', 'Hispaniola', 'Jamaica', 'Cuba', 'Isle of Youth', 'the United States', 'Canada']","['AR6-8,TTO,ATG,BRB,GRD,DMA,KNA,LCA,PRI,DOM,HTI,JAM,CUB,CUB.8_1,USA,CAN']",2000,9,15,2000,9,25,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16000000,16000000,USD,No,NULL
411,85,2saQWsB,[],a5wby87,85.01,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,['Puerto Rico'],['PRI'],2000,9,17,2000,9,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100000,100000,USD,No,NULL
412,85,2saQWsB,[],H83yqSF,85.02,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,['Ponce&Puerto Rico'],['PRI.58_1'],2000,9,17,2000,9,18,NULL,NULL,NULL,NULL,10,30,NULL,NULL,NULL,NULL,102,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
413,85,2saQWsB,[],6BJBbnt,85.03,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,['the US'],['USA'],2000,9,22,2000,9,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16000000,16000000,USD,No,NULL
414,85,2saQWsB,[],zHfVL9M,85.04,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,"['Florida panhandle&the US', 'Bay&the US', 'Calhoun&the US', 'Escambia&the US', 'Gulf&the US', 'Holmes&the US', 'Jackson&the US', 'Okaloosa&the US', 'Santa Rosa&the US', 'Walton&the US', 'Washington&the US']","['USA.10.3_1,USA.10.7_1,USA.10.16_1,USA.10.22_1,USA.10.29_1,USA.10.31_1,USA.10.46_1,USA.10.57_1,USA.10.66_1,USA.10.67_1']",2000,9,22,2000,9,22,NULL,NULL,NULL,NULL,120,140,NULL,NULL,4000,6000,200,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
